method,normalization,theta,rho,lambda,alpha,beta,top_alternative,top_stable,full_ranking_stable,spearman,kendall_tau,ranking,score_A1,rank_A1,score_A2,rank_A2,score_A3,rank_A3,score_A4,rank_A4,score_A5,rank_A5
power_todim,sum,1.0,3.0,3.0,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5448111280847423,2,0.331726403651168,3,0.29596313831070853,4,0.0,5
power_todim,sum,1.0,3.0,3.0,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.533710738959916,2,0.28816163252518406,3,0.25318694022853633,4,0.0,5
power_todim,sum,1.0,3.0,3.0,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5184357144372492,2,0.280691310538349,3,0.22918477695221712,4,0.0,5
power_todim,sum,1.0,3.0,3.0,0.88,0.5,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5876352887621623,2,0.3354332152707541,4,0.34246834121467673,3,0.0,5
power_todim,sum,1.0,3.0,3.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6240494263587287,2,0.276428796952148,4,0.3371916304427031,3,0.0,5
power_todim,sum,1.0,3.0,3.0,0.88,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6205991176116298,2,0.2621031438911109,4,0.3186719938345808,3,0.0,5
power_todim,sum,1.0,3.0,3.0,1.0,0.5,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6010989638090249,2,0.34007991869070264,4,0.3575376440556661,3,0.0,5
power_todim,sum,1.0,3.0,3.0,1.0,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6584176771926271,2,0.282391090427094,4,0.37186429155813966,3,0.0,5
power_todim,sum,1.0,3.0,3.0,1.0,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.663180359045184,2,0.26807674582538843,4,0.36008182172981457,3,0.0,5
power_todim,sum,1.0,3.0,5.0,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5812184722942878,2,0.3456828192282931,3,0.33976075499556646,4,0.0,5
power_todim,sum,1.0,3.0,5.0,0.5,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6060806570095228,2,0.30523839515295825,4,0.33226411274736317,3,0.0,5
power_todim,sum,1.0,3.0,5.0,0.5,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5997196987207298,2,0.2986217936917263,4,0.3156387141573591,3,0.0,5
power_todim,sum,1.0,3.0,5.0,0.88,0.5,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6132483060702678,2,0.3498716191447493,4,0.3751022909760879,3,0.0,5
power_todim,sum,1.0,3.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.691072739625467,2,0.3025585142524722,4,0.4150165088589375,3,0.0,5
power_todim,sum,1.0,3.0,5.0,0.88,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.7049453639910128,2,0.29257487065888793,4,0.4139153261617603,3,0.0,5
power_todim,sum,1.0,3.0,5.0,1.0,0.5,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6222785547243602,2,0.353112690336337,4,0.385297637075201,3,0.0,5
power_todim,sum,1.0,3.0,5.0,1.0,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.7178268458148307,2,0.30800153804714997,4,0.4425718519370699,3,0.0,5
power_todim,sum,1.0,3.0,5.0,1.0,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.7403674216670382,2,0.29887024686982083,4,0.4493033059722042,3,0.0,5
power_todim,vector,1.0,3.0,1.0,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.43678641041527616,2,0.29413237188797114,3,0.16655173060306064,4,0.0,5
power_todim,vector,1.0,3.0,1.0,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.42007267976952045,2,0.26340123457011905,3,0.12834232012277041,4,0.0,5
power_todim,vector,1.0,3.0,1.0,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.41303071044685574,2,0.2588332390073911,3,0.11596590565022609,4,0.0,5
power_todim,vector,1.0,3.0,1.0,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4526143308837696,2,0.2654147564411614,3,0.1725057709443734,4,0.0,5
power_todim,vector,1.0,3.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.43501657475052447,2,0.20630875391295952,3,0.11828985648367848,4,0.0,5
power_todim,vector,1.0,3.0,1.0,0.88,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4255874558097827,2,0.19396789751995888,3,0.0983333265149787,4,0.0,5
power_todim,vector,1.0,3.0,1.0,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4689367910572947,2,0.2653051809281153,3,0.18676035140077354,4,0.0,5
power_todim,vector,1.0,3.0,1.0,1.0,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4577805997978264,2,0.19961400921640898,3,0.13387880064785018,4,0.0,5
power_todim,vector,1.0,3.0,1.0,1.0,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4495814422886251,2,0.18506736427457618,3,0.11311747583136975,4,0.0,5
power_todim,vector,1.0,3.0,1.5,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.47638464900075755,2,0.3092203876935809,3,0.21393210154821274,4,0.0,5
power_todim,vector,1.0,3.0,1.5,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.47055989897820927,2,0.2749468646333985,3,0.18300239759979794,4,0.0,5
power_todim,vector,1.0,3.0,1.5,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4652209985238597,2,0.26975865124271897,3,0.1708474113735491,4,0.0,5
power_todim,vector,1.0,3.0,1.5,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4987692160555214,2,0.2910392925490011,3,0.23073501095530782,4,0.0,5
power_todim,vector,1.0,3.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5034285858671036,2,0.23240776505436878,3,0.19688824306792688,4,0.0,5
power_todim,vector,1.0,3.0,1.5,0.88,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.49955298551222194,2,0.21983056023863728,3,0.18085484878698446,4,0.0,5
power_todim,vector,1.0,3.0,1.5,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5136535065465031,2,0.29236992719484145,3,0.24472219260006864,4,0.0,5
power_todim,vector,1.0,3.0,1.5,1.0,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5280412053901627,2,0.2293135485905741,3,0.21658993061106785,4,0.0,5
power_todim,vector,1.0,3.0,1.5,1.0,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.526979584954626,2,0.21505853217039056,3,0.2014985121957547,4,0.0,5
power_todim,vector,1.0,3.0,2.25,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5143802716826525,2,0.32369776285083357,3,0.25939489891668605,4,0.0,5
power_todim,vector,1.0,3.0,2.25,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5266490041306378,2,0.28777355758302486,3,0.24372736683560128,4,0.0,5
power_todim,vector,1.0,3.0,2.25,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5256442254331705,2,0.28240753069705266,3,0.234386391433445,4,0.0,5
power_todim,vector,1.0,3.0,2.25,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5382773202807526,2,0.312973630366211,3,0.2805786380111933,4,0.0,5
power_todim,vector,1.0,3.0,2.25,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5708458738148288,2,0.2581272917946793,4,0.2743437947187501,3,0.0,5
power_todim,vector,1.0,3.0,2.25,0.88,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5758430148923404,2,0.24650600360521113,4,0.265969758177213,3,0.0,5
power_todim,vector,1.0,3.0,2.25,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5507677675338349,2,0.3148332956580642,3,0.29282972639458676,4,0.0,5
power_todim,vector,1.0,3.0,2.25,1.0,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5947524595939058,2,0.2575127578661074,4,0.29512274668825944,3,0.0,5
power_todim,vector,1.0,3.0,2.25,1.0,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6038791433176609,2,0.24485650259368935,4,0.2893102145180901,3,0.0,5
power_todim,vector,1.0,3.0,3.0,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5388677502213921,2,0.33302816431387966,3,0.2886948339168839,4,0.0,5
power_todim,vector,1.0,3.0,3.0,0.5,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5676320016693231,2,0.29714572217997154,3,0.2880976818542553,4,0.0,5
power_todim,vector,1.0,3.0,3.0,0.5,1.0,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5715156500926698,2,0.29201016449526773,3,0.2826231984668313,4,0.0,5
power_todim,vector,1.0,3.0,3.0,0.88,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5615999638701321,2,0.32592203053148977,3,0.31000260486111275,4,0.0,5
power_todim,vector,1.0,3.0,3.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6152487704600264,2,0.27506688581244676,4,0.325358170396618,3,0.0,5
power_todim,vector,1.0,3.0,3.0,0.88,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.628049108329401,2,0.26476029843490095,4,0.32421481259150925,3,0.0,5
power_todim,vector,1.0,3.0,3.0,1.0,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5721930972775345,2,0.3278009545491589,3,0.3206012553778938,4,0.0,5
power_todim,vector,1.0,3.0,3.0,1.0,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.637385384314195,2,0.27553392656642606,4,0.34531043504539666,3,0.0,5
power_todim,vector,1.0,3.0,3.0,1.0,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6548708982837165,2,0.26461540418760304,4,0.34753776358715105,3,0.0,5
power_todim,vector,1.0,3.0,5.0,0.5,0.5,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.575293381877301,2,0.3469073297966384,3,0.3322790942632825,4,0.0,5
power_todim,vector,1.0,3.0,5.0,0.5,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6372157241564704,2,0.31305842109376397,4,0.36343262249667596,3,0.0,5
power_todim,vector,1.0,3.0,5.0,0.5,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6529579488748399,2,0.30905913510595123,4,0.3682651090870501,3,0.0,5
power_todim,vector,1.0,3.0,5.0,0.88,0.5,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5935835919651818,2,0.34367888616944764,4,0.3503533142136943,3,0.0,5
power_todim,vector,1.0,3.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.682730673643325,2,0.30081106310352457,4,0.4028879583282043,3,0.0,5
power_todim,vector,1.0,3.0,5.0,0.88,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.7105603050646044,2,0.29361102471593886,4,0.4162705253872682,3,0.0,5
power_todim,vector,1.0,3.0,5.0,1.0,0.5,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6010096574959786,2,0.3452421481175954,4,0.357953303018657,3,0.0,5
power_todim,vector,1.0,3.0,5.0,1.0,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.7002858134916267,2,0.3021222794173266,4,0.4193571291861057,3,0.0,5
power_todim,vector,1.0,3.0,5.0,1.0,1.0,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.7328944640183855,2,0.294848918574072,4,0.436632971339519,3,0.0,5
log_todim,max,1.0,1.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.36425070704811513,2,0.3001229746896497,3,0.11484901785874625,4,0.0,5
log_todim,max,1.0,1.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4070631807366701,2,0.31538511279360093,3,0.1657966081805482,4,0.0,5
log_todim,max,1.0,1.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4483000212568536,2,0.3300855563972112,3,0.21486916755357566,4,0.0,5
log_todim,max,1.0,1.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4749583301957201,2,0.33958892673741986,3,0.24659302010107467,4,0.0,5
log_todim,max,1.0,1.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5147325012379899,2,0.3537679460539227,3,0.2939249772870142,4,0.0,5
log_todim,max,1.0,2.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3818467842497872,2,0.317146850586885,3,0.1354241799748455,4,0.0,5
log_todim,max,1.0,2.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4170025397551865,2,0.3301147220719645,3,0.17907245306617306,4,0.0,5
log_todim,max,1.0,2.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.45064731862958846,2,0.34252524098458337,3,0.22084474540623353,4,0.0,5
log_todim,max,1.0,2.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4722851647705474,2,0.35050677356540905,3,0.24770961017421314,4,0.0,5
log_todim,max,1.0,2.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5044060114792077,2,0.36235516100927634,3,0.28758983658120785,4,0.0,5
log_todim,max,1.0,3.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3947593999026617,2,0.3285258417438317,3,0.14899754109511434,4,0.0,5
log_todim,max,1.0,3.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.42607427839309153,2,0.3403216808027329,3,0.1887229911934596,4,0.0,5
log_todim,max,1.0,3.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4559394957616967,2,0.35157145453718425,3,0.2266094291885914,4,0.0,5
log_todim,max,1.0,3.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.475093228497476,2,0.3587863747163413,3,0.2509074846392863,4,0.0,5
log_todim,max,1.0,3.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5034497550167141,2,0.36946784752463036,3,0.2868800265588299,4,0.0,5
log_todim,max,1.0,5.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4119351171628664,2,0.3433823191425364,3,0.16636699407268357,4,0.0,5
log_todim,max,1.0,5.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.43913413482262603,2,0.35387855108099714,3,0.20162189695694605,4,0.0,5
log_todim,max,1.0,5.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4649723706173891,2,0.3638496507425747,3,0.2351129775922862,4,0.0,5
log_todim,max,1.0,5.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.48149147412626203,2,0.37022445236274837,3,0.2565247578714695,4,0.0,5
log_todim,max,1.0,5.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5058733100043857,2,0.379633520280701,3,0.2881280777698568,4,0.0,5
log_todim,max,1.0,10.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.43436647887912455,2,0.3627766221065636,3,0.18852326936284047,4,0.0,5
log_todim,max,1.0,10.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4571440796255511,2,0.3718020854559251,3,0.2186152816636009,4,0.0,5
log_todim,max,1.0,10.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.47868554487928405,2,0.3803377388508338,3,0.24707420693005744,4,0.0,5
log_todim,max,1.0,10.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4924085892643874,2,0.3857753982214698,3,0.26520403653931524,4,0.0,5
log_todim,max,1.0,10.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5125940376007672,2,0.39377373949448563,3,0.2918714966637086,4,0.0,5
log_todim,max_min,1.0,1.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.457143061314961,2,0.40655129068389073,3,0.165483764755962,4,0.0,5
log_todim,max_min,1.0,1.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.48775728188007156,2,0.42973365508330547,3,0.20411054537075035,4,0.0,5
log_todim,max_min,1.0,1.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5159331004919885,2,0.4510695598444304,3,0.23966072904600988,4,0.0,5
log_todim,max_min,1.0,1.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5335024555240296,2,0.4643738081021715,3,0.2618284540391267,4,0.0,5
log_todim,max_min,1.0,1.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5588255666983724,2,0.4835495238360397,3,0.293779300467991,4,0.0,5
log_todim,max_min,1.0,2.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.47103701478520354,2,0.40929975815306746,3,0.18558381585215572,4,0.0,5
log_todim,max_min,1.0,2.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4959620529514578,2,0.4299149997683192,3,0.21836746911426638,4,0.0,5
log_todim,max_min,1.0,2.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5188674851894267,2,0.4488598461809043,3,0.2484947549101619,4,0.0,5
log_todim,max_min,1.0,2.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5331337992363002,2,0.46065936717155,3,0.2672590950055083,4,0.0,5
log_todim,max_min,1.0,2.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5536737269965121,2,0.4776477292640049,3,0.294275056434657,4,0.0,5
log_todim,max_min,1.0,3.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.47913309489805467,2,0.41268181965807554,3,0.19691275641776,4,0.0,5
log_todim,max_min,1.0,3.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5013775319202207,2,0.43180617312349345,3,0.22670419725401791,4,0.0,5
log_todim,max_min,1.0,3.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.521810638959993,2,0.4493732601680398,3,0.25406976730057435,4,0.0,5
log_todim,max_min,1.0,3.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5345327834291744,2,0.4603109515748525,3,0.27110823017047136,4,0.0,5
log_todim,max_min,1.0,3.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5528436747602388,2,0.4760534924057658,3,0.29563156763255094,4,0.0,5
log_todim,max_min,1.0,5.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.48875440287335536,2,0.41792339915615695,3,0.21007415024463436,4,0.0,5
log_todim,max_min,1.0,5.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5082166746152176,2,0.4352687947775383,3,0.2365792742319959,4,0.0,5
log_todim,max_min,1.0,5.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5260907446603011,2,0.4511987345301206,3,0.26092147071282573,4,0.0,5
log_todim,max_min,1.0,5.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5372179176495292,2,0.4611156250250037,3,0.27607525664388616,4,0.0,5
log_todim,max_min,1.0,5.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5532309510383273,2,0.47538694971469364,3,0.2978829593115524,4,0.0,5
log_todim,max_min,1.0,10.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5003105224048799,2,0.42552792665883094,3,0.2255211570197915,4,0.0,5
log_todim,max_min,1.0,10.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5168462446111574,2,0.44072532835575035,3,0.24836468492770608,4,0.0,5
log_todim,max_min,1.0,10.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5320347179397287,2,0.45468452091219164,3,0.26934703514087766,4,0.0,5
log_todim,max_min,1.0,10.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5414910544133394,2,0.46337550774529995,3,0.28241063668466443,4,0.0,5
log_todim,max_min,1.0,10.0,5.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5551009895737704,2,0.47588392129518253,3,0.3012122910535425,4,0.0,5
log_todim,sum,1.0,1.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.402435455050401,2,0.21787910104414704,3,0.11744198771949495,4,0.0,5
log_todim,sum,1.0,1.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.46217331734411143,2,0.2381396672584571,3,0.18564120004838824,4,0.0,5
log_todim,sum,1.0,1.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5206155273527637,2,0.25796080280176203,3,0.25236124218437,4,0.0,5
log_todim,sum,1.0,1.0,3.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5588778602739811,2,0.27093777418806353,4,0.29604310268120315,3,0.0,5
log_todim,sum,1.0,1.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.6166821519543754,2,0.2905425547090638,4,0.3620348708909526,3,0.0,5
log_todim,sum,1.0,2.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.3925805180300781,2,0.23610649718976393,3,0.12373048866690337,4,0.0,5
log_todim,sum,1.0,2.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.44418576590011233,2,0.25339701788810887,3,0.18373847099646376,4,0.0,5
log_todim,sum,1.0,2.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4943066959696112,2,0.2701902126610417,3,0.2420204483164118,4,0.0,5
log_todim,sum,1.0,2.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5269273527033886,2,0.2811198789978737,3,0.2799526330002072,4,0.0,5
log_todim,sum,1.0,2.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5759205880234292,2,0.29753523565914713,4,0.33692329626990414,3,0.0,5
log_todim,sum,1.0,3.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.39200951267194517,2,0.24875534956319237,3,0.1306082025239482,4,0.0,5
log_todim,sum,1.0,3.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.43859336947032657,2,0.2644446693915604,3,0.18572653230912564,4,0.0,5
log_todim,sum,1.0,3.0,2.25,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4836385776462751,2,0.2796157764312085,3,0.23902432279113175,4,0.0,5
log_todim,sum,1.0,3.0,3.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.5128511468915867,2,0.289454492531546,3,0.2735888293862869,4,0.0,5
log_todim,sum,1.0,3.0,5.0,0.88,0.88,A1,True,False,0.9,0.8,A1 > A2 > A4 > A3 > A5,1.0,1,0.5565716530692064,2,0.3041794434399185,4,0.3253192236364399,3,0.0,5
log_todim,sum,1.0,5.0,1.0,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.39706952883597263,2,0.2664009641139717,3,0.1423157567587896,4,0.0,5
log_todim,sum,1.0,5.0,1.5,0.88,0.88,A1,True,True,1.0,1.0,A1 > A2 > A3 > A4 > A5,1.0,1,0.4375318909298497,2,0.28027488475059276,3,0.19146045958831637,4,0.0,5
